ID,Название,Категории,Индекс,Страна,Регион,Район,Город,Улица,Дом,Полный адрес,Мобильные,Немобильные,Сайт,График,Широта,Долгота,ID сети,Сеть,ID,Название,Категории,Индекс,Страна
1200526901,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,,Шатура,проспект Маршала Борзова,28,"Россия, Московская область, Шатура, проспект Маршала Борзова, 28",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–20:45",55.577169,39.521233,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1200526901,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1692498735,НОУ-ХАУ,Магазин электроники | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,"+7 (495) 514-12-12,+7 (495) 514-12-12",http://ноу-хау.рф/,"ежедневно, 10:00–22:00",55.807923,38.987715,41425934701,НОУ-ХАУ,"Способ оплаты(наличными,оплата картой) | Подарочный сертификат | Оплата картой",http://instagram.com/know_how_shop | http://www.facebook.com/knowhowshop | https://vk.com/know_how_shop,https://yandex.ru/maps/org/nou_khau/1692498735,http://ноу-хау.рф/,+7 (495) 514-12-12 | +7 (495) 514-12-12
11844501536,Связной,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка",http://www.svyaznoy.ru/,"ежедневно, 10:00–22:00",55.807688,38.98791,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/11844501536,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=151,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка
1717876505,Чехольчик,Товары для мобильных телефонов | салон связи | ремонт телефонов,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78","+7 (925) 588-80-08,+7 (925) 588-80-01",,http://cheholchik.su/,"ежедневно, 10:00–22:00",55.807872,38.987836,,,"Марка мобильного(Alcatel,Fly,Explay,Samsung,BenQ-Siemens,Gresso,TeXet,ONEXT,Nokia,Apple,Eten,Acer,Ubiquam,GIGABYTE,Garmin-Asus,HTC,Huawei,Just5,LG,Meizu,Motorola,Pantech-Curitel,Philips,Siemens,Sitronics,Sonim,Sony Ericsson,Sony,Vertu,ZTE,Билайн,МТС,МегаФон,Highscreen,Panasonic,BlackBerry,Xiaomi,Honor) | Оплата картой",,https://yandex.ru/maps/org/chekholchik/1717876505,http://cheholchik.su/,+7 (925) 588-80-08 | +7 (925) 588-80-01
132480740332,XStore,Магазин электроники | салон связи | товары для мобильных телефонов,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4",,8 (800) 777-82-11,https://x-store.net/,"ежедневно, 9:00–22:00",55.804746,38.974229,,,,https://vk.com/xstore_russia | https://www.instagram.com/xstorerussia,https://yandex.ru/maps/org/xstore/132480740332,https://x-store.net/,8 (800) 777-82-11
1181020088,Связной,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка",http://www.svyaznoy.ru/,"ежедневно, 9:00–22:00",55.804605,38.974576,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1181020088,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=151,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка
184060735174,МегаФон,Салон связи,,Россия,Московская область,,Орехово-Зуево,Северная улица, 8А,"Россия, Московская область, Орехово-Зуево, Северная улица, 8А",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",55.817745,38.989841,952057352,МегаФон,,http://ok.ru/megafon | http://twitter.com/megafonru | http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/184060735174,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1132513484,Связной,Салон связи,142608,Россия,Московская область,,Орехово-Зуево,улица Бирюкова,41,"Россия, Московская область, Орехово-Зуево, улица Бирюкова, 41",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка,8 (800) 550-05-00",http://www.svyaznoy.ru/,"ежедневно, 9:00–21:00",55.812326,38.967384,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1132513484,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=151,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка | 8 (800) 550-05-00
1039236547,Связной,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,51,"Россия, Московская область, Орехово-Зуево, улица Ленина, 51",,"8 (800) 700-50-00 Техническая поддержка,8 (800) 700-43-43 Интернет-магазин",http://www.svyaznoy.ru/,"ежедневно, 9:00–21:00",55.799484,38.977565,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1039236547,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=151,8 (800) 700-50-00 Техническая поддержка | 8 (800) 700-43-43 Интернет-магазин
1080696488,Евросеть,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,"8 (800) 700-00-10,8 (800) 700-79-09,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 10:00–22:00",55.807602,38.987832,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/1080696488,http://euroset.ru/,8 (800) 700-00-10 | 8 (800) 700-79-09 | +7 (495) 777-77-10
61043159262,Билайн,Салон связи | оператор сотовой связи,,Россия,Московская область,,Орехово-Зуево,улица Бирюкова,43,"Россия, Московская область, Орехово-Зуево, улица Бирюкова, 43",,8 (800) 700-06-11,https://orekhovo-zuevo.beeline.ru/,"ежедневно, 9:00–21:00",55.812388,38.967686,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/61043159262,https://orekhovo-zuevo.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1160914910,МегаФон,Салон связи,142608,Россия,Московская область,,Орехово-Зуево,улица Бирюкова,41,"Россия, Московская область, Орехово-Зуево, улица Бирюкова, 41",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 8:00–21:00",55.81236,38.967387,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/1160914910,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=1,8 (800) 550-05-00
1807720409,Tele2,Салон связи | оператор сотовой связи,,Россия,Московская область,,Орехово-Зуево,Вокзальная улица,2,"Россия, Московская область, Орехово-Зуево, Вокзальная улица, 2",,,http://msk.tele2.ru/,"ежедневно, 9:00–21:00",55.797194,38.976698,621238431,Tele2,,http://www.facebook.com/Tele2Russia | https://vk.com/tele2 | https://www.instagram.com/tele2russia,https://yandex.ru/maps/org/tele2/1807720409,http://msk.tele2.ru/ | http://www.tele2.ru/,
35144771752,Телефон.ру,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,49,"Россия, Московская область, Орехово-Зуево, улица Ленина, 49",,,http://telefon.ru/,"ежедневно, 9:00–21:00",55.799173,38.976822,830891924,Телефон.ру,,,https://yandex.ru/maps/org/telefon_ru/35144771752,http://telefon.ru/,
108253798956,Билайн,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,Вокзальная улица,4,"Россия, Московская область, Орехово-Зуево, Вокзальная улица, 4",,8 (800) 700-06-11,https://orekhovo-zuevo.beeline.ru/,"ежедневно, 9:00–21:00",55.796743,38.976255,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/108253798956,https://orekhovo-zuevo.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
30679717220,МегаФон,Салон связи,,Россия,Московская область,,Орехово-Зуево,Привокзальная площадь, 5/1,"Россия, Московская область, Орехово-Зуево, Привокзальная площадь, 5/1",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",55.796743,38.976255,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/30679717220,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1027181965,МегаФон,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–22:00",55.804642,38.974695,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/1027181965,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
128374096735,Tele2,Салон связи | оператор сотовой связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,,http://msk.tele2.ru/,,55.807661,38.987784,621238431,Tele2,,http://www.facebook.com/tele2russia | https://vk.com/tele2 | https://www.instagram.com/tele2russia,https://yandex.ru/maps/org/tele2/128374096735,http://msk.tele2.ru/ | http://www.tele2.ru/,
1216086043,Mega-Skupka,Микрофинансирование | салон связи | товары для мобильных телефонов | компьютерные аксессуары | ноутбуки и планшеты,142600,Россия,Московская область,,Орехово-Зуево,Вокзальная улица,19,"Россия, Московская область, Орехово-Зуево, Вокзальная улица, 19",+7 (968) 693-65-60,,http://mega-skupka.ru/,"ежедневно, 10:00–20:00",55.795155,38.974235,,,,https://vk.com/mega_skupka,https://yandex.ru/maps/org/mega_skupka/1216086043,http://mega-skupka.ru/,+7 (968) 693-65-60
23068865609,Mega-Skupka,Салон связи | магазин электроники | ломбард,,Россия,Московская область,,Орехово-Зуево,Вокзальная улица,2,"Россия, Московская область, Орехово-Зуево, Вокзальная улица, 2",+7 (968) 693-65-60,,http://mega-skupka.ru/,"ежедневно, 10:00–20:00",55.797154,38.976669,,,"Хранение | Виды электроники(телевизоры) | Способ оплаты(наличными) | Под залог(компьютеры,телефоны,орг.техника,бытовая техника)",,https://yandex.ru/maps/org/mega_skupka/23068865609,http://mega-skupka.ru/,+7 (968) 693-65-60
1263271245,МегаФон,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 10:00–22:00",55.807629,38.987942,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/1263271245,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
145095274374,Чехольчик,Товары для мобильных телефонов | салон связи | ремонт телефонов,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4","+7 (925) 588-80-08,+7 (925) 588-86-64",,http://cheholchik.su/,"ежедневно, 10:00–22:00",55.804602,38.974316,,,"Марка мобильного(Alcatel,Fly,Explay,Samsung,Apple,Acer,HTC,Huawei,LG,Meizu,Sony,ZTE,Xiaomi,Honor) | Оплата картой",,https://yandex.ru/maps/org/chekholchik/145095274374,http://cheholchik.su/,+7 (925) 588-80-08 | +7 (925) 588-86-64
56941295409,Телефон.ру,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,25,"Россия, Московская область, Орехово-Зуево, улица Ленина, 25",,,http://telefon.ru/,,55.797726,38.975178,830891924,Телефон.ру,,,https://yandex.ru/maps/org/telefon_ru/56941295409,http://telefon.ru/,
1283171817,Tele2,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4",,,http://msk.tele2.ru/,"ежедневно, 9:00–22:00",55.804595,38.974827,621238431,Tele2,,http://vk.com/tele2 | http://www.facebook.com/Tele2Russia | http://www.youtube.com/user/AfishaTele2 | https://twitter.com/Tele2Russia | https://www.instagram.com/tele2russia,https://yandex.ru/maps/org/tele2/1283171817,http://msk.tele2.ru/ | http://www.tele2.ru/,
81303646911,Билайн,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Якова Флиера,4,"Россия, Московская область, Орехово-Зуево, улица Якова Флиера, 4",,8 (800) 700-06-11,https://orekhovo-zuevo.beeline.ru/,"ежедневно, 9:00–22:00",55.804602,38.974316,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/81303646911,https://orekhovo-zuevo.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1066195499,Салон-магазин МТС,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 10:00–21:45",55.807734,38.988071,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1066195499,http://www.shop.mts.ru/ | http://www.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
77923288633,Телефон.ру,Салон связи,,Россия,Московская область,,Орехово-Зуево,Вокзальная улица,6,"Россия, Московская область, Орехово-Зуево, Вокзальная улица, 6",,,http://telefon.ru/,"ежедневно, 9:00–21:00",55.796572,38.975232,830891924,Телефон.ру,,,https://yandex.ru/maps/org/telefon_ru/77923288633,http://telefon.ru/,
107411271443,Скупка-продажа,Комиссионный магазин | салон связи | магазин электроники,,Россия,Московская область,,Орехово-Зуево,улица Ленина,121,"Россия, Московская область, Орехово-Зуево, улица Ленина, 121",+7 (926) 724-24-33,,,,55.812757,38.99955,,,,https://vk.com/skupka121,https://yandex.ru/maps/org/skupka_prodazha/107411271443,,+7 (926) 724-24-33
1230354353,Евросеть,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,14,"Россия, Московская область, Орехово-Зуево, улица Ленина, 14",,"8 (800) 700-00-10,+7 (495) 777-77-10,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 8:00–21:15",55.796769,38.9749,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/1230354353,http://euroset.ru/,8 (800) 700-00-10 | +7 (495) 777-77-10 | +7 (495) 777-77-10
219115035186,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,,Орехово-Зуево,Привокзальная площадь, 5/1,"Россия, Московская область, Орехово-Зуево, Привокзальная площадь, 5/1",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 10:00–19:00",55.796395,38.97603,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/219115035186,http://www.shop.mts.ru/ | http://www.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1120923633,Салон-магазин МТС,Оператор сотовой связи | салон связи,142608,Россия,Московская область,,Орехово-Зуево,улица Урицкого, 51Б,"Россия, Московская область, Орехово-Зуево, улица Урицкого, 51Б",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–21:00",55.811751,38.967389,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1120923633,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
13776949327,Салон-магазин МТС,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,51,"Россия, Московская область, Орехово-Зуево, улица Ленина, 51",,8 (800) 250-08-90,,"ежедневно, 9:00–21:00",55.799647,38.977811,,,Оплата картой,,https://yandex.ru/maps/org/salon_magazin_mts/13776949327,,8 (800) 250-08-90
66452082086,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,,Орехово-Зуево,Кооперативная улица, 17А,"Россия, Московская область, Орехово-Зуево, Кооперативная улица, 17А",,8 (800) 250-08-90,https://kassa.mts.ru/,"ежедневно, 9:00–21:00",55.797553,38.974064,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/66452082086,https://kassa.mts.ru/ | http://www.mts.ru/ | http://www.shop.mts.ru/,8 (800) 250-08-90
1135613694,Билайн,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,78,"Россия, Московская область, Орехово-Зуево, улица Ленина, 78",,8 (800) 700-06-11,https://orekhovo-zuevo.beeline.ru/,"ежедневно, 10:00–22:00",55.808326,38.987764,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1135613694,https://orekhovo-zuevo.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
62235734740,Скупка № 1,Салон связи | комиссионный магазин | магазин электроники | компьютерный магазин,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,36,"Россия, Московская область, Орехово-Зуево, улица Ленина, 36",+7 (925) 222-83-41,,,,55.799031,38.978286,,,,https://vk.com/skupka_oz,https://yandex.ru/maps/org/skupka_1/62235734740,,+7 (925) 222-83-41
1788888541,Салон-магазин МТС,Оператор сотовой связи | салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина, 44А,"Россия, Московская область, Орехово-Зуево, улица Ленина, 44А",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–21:00",55.802166,38.981015,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1788888541,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
17823327462,МегаФон,Салон связи,142600,Россия,Московская область,,Орехово-Зуево,улица Ленина,19,"Россия, Московская область, Орехово-Зуево, улица Ленина, 19",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",55.797726,38.975178,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/17823327462,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
37430052008,Комиссионный магазин,Комиссионный магазин | салон связи,142600,Россия,Московская область,,Орехово-Зуево,Центральный бульвар, 7/1,"Россия, Московская область, Орехово-Зуево, Центральный бульвар, 7/1",,,,,55.8027,38.977011,,,,,https://yandex.ru/maps/org/komissionny_magazin/37430052008,,
177716904046,Евросеть,Салон связи,142670,Россия,Московская область,,Ликино-Дулёво,улица Ленина,6,"Россия, Московская область, городской округ Ликино-Дулёво, Ликино-Дулёво, улица Ленина, 6",,"8 (800) 700-00-10,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 8:30–20:30",55.70364,38.956958,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/177716904046,http://euroset.ru/,8 (800) 700-00-10 | +7 (495) 777-77-10
1038868907,Евросеть,Салон связи,142671,Россия,Московская область,,Ликино-Дулёво,улица Калинина,5,"Россия, Московская область, городской округ Ликино-Дулёво, Ликино-Дулёво, улица Калинина, 5",,"8 (800) 700-00-10 Круглосуточный контакт-center,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 9:00–20:00",55.732645,38.951705,6002313,Евросеть,,http://twitter.com/euroset_company | http://vk.com/club17386872 | http://www.facebook.com/euroset | https://www.instagram.com/euroset_ru/,https://yandex.ru/maps/org/yevroset/1038868907,http://euroset.ru/,8 (800) 700-00-10 Круглосуточный контакт-center | +7 (495) 777-77-10
201156071479,МегаФон,Салон связи,,,,,,, ,"Россия, Большое кольцо Московской железной дороги, платформа Центральный блок-пост",,8 (800) 550-05-00,https://www.megafon.ru/regions.action?rid=2,"пн-пт 10:00–21:00; сб,вс 10:00–20:00",55.767281,38.966132,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/201156071479,https://www.megafon.ru/regions.action?rid=2 | http://www.megafon.ru/,8 (800) 550-05-00
48896271365,Комиссионный магазин,Комиссионный магазин | салон связи | магазин бытовой техники | ломбард | компьютерный магазин,142671,Россия,Московская область,,Ликино-Дулёво,улица 1 Мая,2,"Россия, Московская область, городской округ Ликино-Дулёво, Ликино-Дулёво, улица 1 Мая, 2",+7 (926) 147-48-81,,,,55.733578,38.95619,,,,,https://yandex.ru/maps/org/komissionny_magazin/48896271365,,+7 (926) 147-48-81
125181894231,Комиссионный магазин,Комиссионный магазин | салон связи | компьютерный магазин,142671,Россия,Московская область,,Ликино-Дулёво,улица 1 Мая,12,"Россия, Московская область, городской округ Ликино-Дулёво, Ликино-Дулёво, улица 1 Мая, 12",+7 (977) 383-91-80,,,"ежедневно, 10:00–19:00",55.733845,38.9575,,,,,https://yandex.ru/maps/org/komissionny_magazin/125181894231,,+7 (977) 383-91-80
1262976485,Магазин Радиосвязь и навигация,Радиотехника | GPS-навигаторы,141220,Россия,Московская область,Пушкинский район,посёлок Челюскинский,Большая Тарасовская улица,118,"Россия, Московская область, Пушкинский район, сельское поселение Тарасовское, посёлок Челюскинский, Большая Тарасовская улица, 118",,+7 (495) 998-79-55,https://radioprof.ru/,пн-пт 9:00–18:00; сб 9:00–17:00,55.94389,37.812642,,,Оплата картой,,https://yandex.ru/maps/org/magazin_radiosvyaz_i_navigatsiya/1262976485,https://radioprof.ru/,+7 (495) 998-79-55
13346071184,Билайн,Оператор сотовой связи | салон связи,,Россия,Московская область,городской округ Щёлково,поселок городского типа Фряново,Молодёжная улица,14,"Россия, Московская область, городской округ Щёлково, поселок городского типа Фряново, микрорайон Аксеновское Поле, Молодёжная улица, 14",,8 (800) 700-06-11,https://beeline.ru/,"ежедневно, 9:00–21:00",56.118018,38.416076,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/13346071184,https://beeline.ru/ | https://lk.beeline.ru/ | https://moskovskaya-obl.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1162395627,МегаФон,Салон связи,,Россия,Московская область,городской округ Щёлково,поселок городского типа Фряново,Молодёжная улица,8,"Россия, Московская область, городской округ Щёлково, поселок городского типа Фряново, микрорайон Аксеновское Поле, Молодёжная улица, 8",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",56.117361,38.419254,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/1162395627,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1373599818,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,городской округ Щёлково,поселок городского типа Фряново,Молодёжная улица,14,"Россия, Московская область, городской округ Щёлково, поселок городского типа Фряново, микрорайон Аксеновское Поле, Молодёжная улица, 14",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–19:00",56.118285,38.418196,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1373599818,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
116640756227,Связной,Салон связи,141290,Россия,Московская область,,Красноармейск,улица Новая Жизнь,2,"Россия, Московская область, Красноармейск, улица Новая Жизнь, 2",,"8 (800) 700-43-43,8 (800) 700-50-00",http://www.svyaznoy.ru/,"ежедневно, 9:30–21:00",56.1026,38.1367,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/116640756227,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=814,8 (800) 700-43-43 | 8 (800) 700-50-00
1104761738,Связной,Салон связи,141292,Россия,Московская область,,Красноармейск,проспект Ленина, 8А,"Россия, Московская область, Красноармейск, проспект Ленина, 8А",,"8 (800) 700-50-00 Техническая поддержка,8 (800) 700-43-43 Интернет-магазин",http://www.svyaznoy.ru/,"ежедневно, 9:00–21:00",56.123553,38.135755,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1104761738,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=814,8 (800) 700-50-00 Техническая поддержка | 8 (800) 700-43-43 Интернет-магазин
45819672714,МегаФон,Салон связи,141292,Россия,Московская область,,Красноармейск,проспект Ленина, 8А,"Россия, Московская область, Красноармейск, проспект Ленина, 8А",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",56.123629,38.13599,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/45819672714,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=48,8 (800) 550-05-00
